ProductKey;CustomerKey;SalesOrderNumber;OrderQuantity;UnitPrice;DueDate
311;22114;SO44136;1; 3 578,27 ;13.03.2011
313;22058;SO44142;1; 3 578,27 ;14.03.2011
311;22109;SO44218;1; 3 578,27 ;31.03.2011
313;22117;SO44235;1; 3 578,27 ;03.04.2011
312;22112;SO44261;1; 3 578,27 ;08.04.2011
312;22118;SO44441;1; 3 578,27 ;04.05.2011
314;22120;SO44464;1; 3 578,27 ;10.05.2011
310;22233;SO44677;1; 3 578,27 ;30.05.2011
310;22121;SO44678;1; 3 578,27 ;30.05.2011
311;22232;SO44694;1; 3 578,27 ;02.06.2011
313;22234;SO44699;1; 3 578,27 ;04.06.2011
313;22128;SO44713;1; 3 578,27 ;07.06.2011
314;22182;SO44715;1; 3 578,27 ;07.06.2011
314;22230;SO44716;1; 3 578,27 ;07.06.2011
311;22732;SO44811;1; 3 578,27 ;13.06.2011
310;22299;SO44851;1; 3 578,27 ;19.06.2011
313;22267;SO44892;1; 3 578,27 ;24.06.2011
311;22251;SO44937;1; 3 578,27 ;30.06.2011
310;22247;SO44957;1; 3 578,27 ;02.07.2011
314;22373;SO44960;1; 3 578,27 ;02.07.2011
312;22713;SO44969;1; 3 578,27 ;03.07.2011
310;22252;SO44983;1; 3 578,27 ;05.07.2011
313;22268;SO45011;1; 3 578,27 ;09.07.2011
310;22785;SO45094;1; 3 578,27 ;15.07.2011
313;22748;SO45101;1; 3 578,27 ;17.07.2011
312;22765;SO45105;1; 3 578,27 ;18.07.2011
310;22975;SO45108;1; 3 578,27 ;18.07.2011
311;22971;SO45123;1; 3 578,27 ;21.07.2011
314;22895;SO45134;1; 3 578,27 ;23.07.2011
311;22901;SO45142;1; 3 578,27 ;24.07.2011
313;22881;SO45165;1; 3 578,27 ;28.07.2011
310;22889;SO45193;1; 3 578,27 ;01.08.2011
313;22893;SO45219;1; 3 578,27 ;05.08.2011
314;22903;SO45221;1; 3 578,27 ;05.08.2011
312;22877;SO45252;1; 3 578,27 ;11.08.2011
312;23172;SO45358;1; 3 578,27 ;15.08.2011
312;23057;SO45361;1; 3 578,27 ;15.08.2011
312;22996;SO45374;1; 3 578,27 ;17.08.2011
314;23114;SO45403;1; 3 578,27 ;22.08.2011
312;23209;SO45405;1; 3 578,27 ;22.08.2011
310;23137;SO45412;1; 3 578,27 ;23.08.2011
312;23074;SO45454;1; 3 578,27 ;30.08.2011
312;23113;SO45456;1; 3 578,27 ;31.08.2011
311;23164;SO45468;1; 3 578,27 ;03.09.2011
313;23267;SO45484;1; 3 578,27 ;05.09.2011
313;22976;SO45490;1; 3 578,27 ;05.09.2011
314;22995;SO45503;1; 3 578,27 ;07.09.2011
310;22998;SO45510;1; 3 578,27 ;08.09.2011
312;23385;SO45614;1; 3 578,27 ;15.09.2011
313;23351;SO45635;1; 3 578,27 ;18.09.2011
311;23306;SO45641;1; 3 578,27 ;19.09.2011
310;23283;SO45680;1; 3 578,27 ;25.09.2011
311;23378;SO45705;1; 3 578,27 ;29.09.2011
312;23376;SO45746;1; 3 578,27 ;05.10.2011
313;23281;SO45776;1; 3 578,27 ;10.10.2011
314;23725;SO45825;1; 3 578,27 ;13.10.2011
310;23858;SO45826;1; 3 578,27 ;13.10.2011
311;23566;SO45845;1; 3 578,27 ;16.10.2011
314;23592;SO45846;1; 3 578,27 ;16.10.2011
312;23829;SO45860;1; 3 578,27 ;18.10.2011
310;23397;SO45881;1; 3 578,27 ;22.10.2011
313;23842;SO45893;1; 3 578,27 ;23.10.2011
310;23830;SO45898;1; 3 578,27 ;25.10.2011
312;23819;SO45912;1; 3 578,27 ;26.10.2011
311;23730;SO45920;1; 3 578,27 ;27.10.2011
314;23731;SO45922;1; 3 578,27 ;27.10.2011
311;23486;SO45926;1; 3 578,27 ;28.10.2011
314;23859;SO45953;1; 3 578,27 ;01.11.2011
310;23846;SO45995;1; 3 578,27 ;07.11.2011
311;23583;SO45999;1; 3 578,27 ;08.11.2011
310;23806;SO46001;1; 3 578,27 ;08.11.2011
313;23396;SO46014;1; 3 578,27 ;09.11.2011
313;23511;SO46015;1; 3 578,27 ;09.11.2011
313;24284;SO46122;1; 3 578,27 ;11.11.2011
314;23865;SO46132;1; 3 578,27 ;13.11.2011
311;24310;SO46142;1; 3 578,27 ;14.11.2011
310;24342;SO46171;1; 3 578,27 ;18.11.2011
313;24235;SO46187;1; 3 578,27 ;21.11.2011
313;24332;SO46219;1; 3 578,27 ;25.11.2011
313;24344;SO46220;1; 3 578,27 ;25.11.2011
314;23866;SO46221;1; 3 578,27 ;25.11.2011
314;23867;SO46233;1; 3 578,27 ;26.11.2011
314;23868;SO46240;1; 3 578,27 ;27.11.2011
312;24309;SO46270;1; 3 578,27 ;02.12.2011
314;24661;SO46411;1; 3 578,27 ;14.12.2011
311;24493;SO46412;1; 3 578,27 ;14.12.2011
313;24496;SO46425;1; 3 578,27 ;16.12.2011
311;24431;SO46468;1; 3 578,27 ;22.12.2011
313;24666;SO46489;1; 3 578,27 ;26.12.2011
314;24759;SO46491;1; 3 578,27 ;27.12.2011
311;24386;SO46510;1; 3 578,27 ;29.12.2011
313;24392;SO46511;1; 3 578,27 ;29.12.2011
313;24418;SO46513;1; 3 578,27 ;29.12.2011
312;24491;SO46520;1; 3 578,27 ;29.12.2011
313;24671;SO46530;1; 3 578,27 ;31.12.2011
310;24646;SO46545;1; 3 578,27 ;02.01.2012
310;24757;SO46576;1; 3 578,27 ;06.01.2012
312;24501;SO46590;1; 3 578,27 ;08.01.2012
313;24664;SO46592;1; 3 578,27 ;08.01.2012
540;15571;SO51890;1;32,6;09.02.2013
540;14567;SO51894;1;32,6;09.02.2013
540;11287;SO51936;1;32,6;10.02.2013
540;11176;SO52127;1;32,6;14.02.2013
540;11712;SO52231;1;32,6;16.02.2013
540;11724;SO52302;1;32,6;17.02.2013
540;11200;SO52380;1;32,6;19.02.2013
540;16097;SO52489;1;32,6;21.02.2013
540;11277;SO53023;1;32,6;04.03.2013
540;18758;SO53027;1;32,6;04.03.2013
540;16771;SO53201;1;32,6;07.03.2013
540;11331;SO53632;1;32,6;12.03.2013
540;16964;SO53634;1;32,6;12.03.2013
540;11740;SO53997;1;32,6;19.03.2013
540;11176;SO54116;1;32,6;21.03.2013
540;11185;SO54444;1;32,6;27.03.2013
540;11223;SO54836;1;32,6;03.04.2013
540;13762;SO55105;1;32,6;08.04.2013
540;16959;SO55154;1;32,6;09.04.2013
540;14353;SO55405;1;32,6;12.04.2013
540;14626;SO55700;1;32,6;17.04.2013
540;13920;SO55834;1;32,6;19.04.2013
540;16717;SO56033;1;32,6;23.04.2013
540;14723;SO56199;1;32,6;26.04.2013
540;15511;SO56238;1;32,6;27.04.2013
540;14566;SO56347;1;32,6;29.04.2013
540;16876;SO56714;1;32,6;06.05.2013
540;11331;SO57323;1;32,6;14.05.2013
540;19648;SO57445;1;32,6;16.05.2013
540;16950;SO58086;1;32,6;28.05.2013
540;11300;SO58370;1;32,6;02.06.2013
540;20084;SO58495;1;32,6;04.06.2013
540;11330;SO58556;1;32,6;05.06.2013
540;11330;SO58557;1;32,6;05.06.2013
540;16096;SO58656;1;32,6;07.06.2013
540;11922;SO59095;1;32,6;11.06.2013
540;11262;SO59928;1;32,6;23.06.2013
540;11262;SO59997;1;32,6;24.06.2013
540;11176;SO60065;1;32,6;25.06.2013
540;11287;SO60473;1;32,6;01.07.2013
540;16870;SO60653;1;32,6;04.07.2013
540;19640;SO60977;1;32,6;09.07.2013
540;19217;SO60978;1;32,6;09.07.2013
540;11262;SO61331;1;32,6;13.07.2013
540;16085;SO61393;1;32,6;14.07.2013
540;16506;SO61446;1;32,6;15.07.2013
540;11185;SO61613;1;32,6;18.07.2013
540;16247;SO61984;1;32,6;24.07.2013
540;15863;SO62105;1;32,6;26.07.2013
540;14370;SO62188;1;32,6;27.07.2013
540;12054;SO62550;1;32,6;02.08.2013
540;13185;SO62551;1;32,6;02.08.2013
540;11200;SO62961;1;32,6;09.08.2013
540;14641;SO63444;1;32,6;14.08.2013
540;15564;SO63514;1;32,6;15.08.2013
540;14658;SO64018;1;32,6;23.08.2013
540;18759;SO64395;1;32,6;29.08.2013
540;11300;SO64397;1;32,6;29.08.2013
540;15488;SO64868;1;32,6;05.09.2013
540;11833;SO64972;1;32,6;07.09.2013
540;16213;SO65341;1;32,6;10.09.2013
540;15402;SO65344;1;32,6;10.09.2013
540;11723;SO65761;1;32,6;17.09.2013
540;13707;SO65969;1;32,6;20.09.2013
540;15310;SO66332;1;32,6;26.09.2013
540;15815;SO66387;1;32,6;27.09.2013
540;13988;SO66587;1;32,6;30.09.2013
540;13760;SO66588;1;32,6;30.09.2013
540;15498;SO66962;1;32,6;06.10.2013
540;11824;SO67098;1;32,6;08.10.2013
540;11200;SO67219;1;32,6;10.10.2013
540;13318;SO67662;1;32,6;15.10.2013
540;13860;SO67710;1;32,6;16.10.2013
540;15859;SO67860;1;32,6;18.10.2013
540;15007;SO67914;1;32,6;19.10.2013
540;15864;SO67986;1;32,6;20.10.2013
540;15572;SO68355;1;32,6;26.10.2013
540;14363;SO68696;1;32,6;31.10.2013
540;16089;SO69108;1;32,6;06.11.2013
540;11868;SO69677;1;32,6;11.11.2013
540;11277;SO70176;1;32,6;18.11.2013
540;11091;SO70264;1;32,6;19.11.2013
540;11200;SO70329;1;32,6;20.11.2013
540;14561;SO70536;1;32,6;23.11.2013
540;11869;SO70538;1;32,6;23.11.2013
540;15536;SO70613;1;32,6;24.11.2013
540;11276;SO70615;1;32,6;24.11.2013
540;16106;SO72205;1;32,6;15.12.2013
540;15340;SO72208;1;32,6;15.12.2013
540;11276;SO73199;1;32,6;28.12.2013
540;11276;SO73201;1;32,6;28.12.2013
540;11276;SO73815;1;32,6;05.01.2014
540;14274;SO74164;1;32,6;10.01.2014
535;17374;SO51937;1;24,99;10.02.2013
535;11738;SO52125;1;24,99;14.02.2013
535;11176;SO52538;1;24,99;22.02.2013
535;20104;SO52629;1;24,99;24.02.2013
535;11711;SO52791;1;24,99;27.02.2013
535;11176;SO53026;1;24,99;04.03.2013
535;11185;SO53092;1;24,99;05.03.2013
535;12107;SO53631;1;24,99;12.03.2013
535;17026;SO53635;1;24,99;12.03.2013
535;17337;SO53996;1;24,99;19.03.2013
535;11200;SO54899;1;24,99;04.04.2013
535;11505;SO55104;1;24,99;08.04.2013
535;20746;SO55153;1;24,99;09.04.2013
535;11253;SO55519;1;24,99;14.04.2013
535;21238;SO55568;1;24,99;15.04.2013
535;11200;SO55571;1;24,99;15.04.2013
535;11276;SO55695;1;24,99;17.04.2013
535;11287;SO55756;1;24,99;18.04.2013
535;11331;SO56147;1;24,99;25.04.2013
535;11698;SO56286;1;24,99;28.04.2013
535;11507;SO56450;1;24,99;01.05.2013
535;11820;SO56614;1;24,99;04.05.2013
535;12136;SO56713;1;24,99;06.05.2013
535;11640;SO56771;1;24,99;07.05.2013
535;11501;SO56869;1;24,99;09.05.2013
535;20106;SO57203;1;24,99;12.05.2013
535;11619;SO57324;1;24,99;14.05.2013
535;11510;SO57863;1;24,99;24.05.2013
535;14084;SO57912;1;24,99;25.05.2013
535;20745;SO57913;1;24,99;25.05.2013
535;20764;SO58145;1;24,99;29.05.2013
535;11287;SO58202;1;24,99;30.05.2013
535;11498;SO58652;1;24,99;07.06.2013
535;17360;SO58727;1;24,99;08.06.2013
535;12431;SO59353;1;24,99;15.06.2013
535;11091;SO59427;1;24,99;16.06.2013
535;14096;SO59927;1;24,99;23.06.2013
535;11641;SO59929;1;24,99;23.06.2013
535;14265;SO61388;1;24,99;14.07.2013
535;11277;SO61499;1;24,99;16.07.2013
535;11709;SO61607;1;24,99;18.07.2013
535;21251;SO61739;1;24,99;20.07.2013
535;17371;SO62041;1;24,99;25.07.2013
535;20096;SO62487;1;24,99;01.08.2013
535;11808;SO62547;1;24,99;02.08.2013
535;11331;SO62775;1;24,99;06.08.2013
535;11223;SO62778;1;24,99;06.08.2013
535;11300;SO63307;1;24,99;12.08.2013
535;11519;SO63569;1;24,99;16.08.2013
535;14091;SO63638;1;24,99;17.08.2013
535;11711;SO64134;1;24,99;25.08.2013
535;11500;SO64480;1;24,99;30.08.2013
535;11262;SO65465;1;24,99;12.09.2013
535;11711;SO65470;1;24,99;12.09.2013
535;12097;SO65573;1;24,99;14.09.2013
535;20756;SO65644;1;24,99;15.09.2013
535;11277;SO65893;1;24,99;19.09.2013
535;11019;SO65967;1;24,99;20.09.2013
535;20740;SO66164;1;24,99;23.09.2013
535;20280;SO66333;1;24,99;26.09.2013
535;11719;SO66715;1;24,99;02.10.2013
535;11677;SO66789;1;24,99;03.10.2013
535;11530;SO66844;1;24,99;04.10.2013
535;11200;SO67508;1;24,99;13.10.2013
535;21702;SO67509;1;24,99;13.10.2013
535;12106;SO67915;1;24,99;19.10.2013
535;11142;SO68039;1;24,99;21.10.2013
535;11845;SO68107;1;24,99;22.10.2013
535;17385;SO68354;1;24,99;26.10.2013
535;14077;SO68691;1;24,99;31.10.2013
535;11784;SO68695;1;24,99;31.10.2013
535;11200;SO68833;1;24,99;02.11.2013
535;11802;SO68969;1;24,99;04.11.2013
535;11176;SO69262;1;24,99;08.11.2013
535;13267;SO70326;1;24,99;20.11.2013
535;17338;SO70393;1;24,99;21.11.2013
535;11223;SO70535;1;24,99;23.11.2013
535;11262;SO70609;1;24,99;24.11.2013
535;11632;SO70616;1;24,99;24.11.2013
535;11520;SO71716;1;24,99;10.12.2013
535;11211;SO72080;1;24,99;13.12.2013
535;11827;SO72666;1;24,99;21.12.2013
535;11215;SO73124;1;24,99;27.12.2013
535;11091;SO73198;1;24,99;28.12.2013
535;11091;SO73594;1;24,99;02.01.2014
535;14282;SO73734;1;24,99;04.01.2014
539;11287;SO52422;1;24,99;20.02.2013
539;11331;SO52484;1;24,99;21.02.2013
539;11262;SO53414;1;24,99;11.03.2013
539;11530;SO53994;1;24,99;19.03.2013
539;11330;SO54112;1;24,99;21.03.2013
539;11078;SO54268;1;24,99;24.03.2013
539;11631;SO54334;1;24,99;25.03.2013
539;11300;SO54388;1;24,99;26.03.2013
539;11632;SO54389;1;24,99;26.03.2013
539;11215;SO55193;1;24,99;10.04.2013
539;11502;SO56654;1;24,99;05.05.2013
539;11520;SO57436;1;24,99;16.05.2013
539;11277;SO57756;1;24,99;22.05.2013
539;11505;SO57857;1;24,99;24.05.2013
539;14091;SO57858;1;24,99;24.05.2013
539;11498;SO58039;1;24,99;27.05.2013
539;11300;SO58365;1;24,99;02.06.2013
539;11631;SO58488;1;24,99;04.06.2013
539;11078;SO58490;1;24,99;04.06.2013
539;11019;SO58600;1;24,99;06.06.2013
539;11619;SO58850;1;24,99;10.06.2013
539;11530;SO59153;1;24,99;12.06.2013
539;11711;SO60577;1;24,99;03.07.2013
539;11711;SO60851;1;24,99;07.07.2013
539;15172;SO60902;1;24,99;08.07.2013
539;11253;SO61120;1;24,99;11.07.2013
539;11142;SO62036;1;24,99;25.07.2013
539;11287;SO62544;1;24,99;02.08.2013
539;11619;SO62831;1;24,99;07.08.2013
539;11519;SO63304;1;24,99;12.08.2013
539;11185;SO63705;1;24,99;18.08.2013
539;14084;SO64191;1;24,99;26.08.2013
539;11200;SO64255;1;24,99;27.08.2013
539;11276;SO64393;1;24,99;29.08.2013
539;11091;SO64475;1;24,99;30.08.2013
539;11223;SO65408;1;24,99;11.09.2013
539;14332;SO65409;1;24,99;11.09.2013
539;11200;SO66215;1;24,99;24.09.2013
539;11507;SO66274;1;24,99;25.09.2013
539;11212;SO67588;1;24,99;14.10.2013
539;14077;SO67656;1;24,99;15.10.2013
539;11185;SO68206;1;24,99;24.10.2013
539;11203;SO68559;1;24,99;29.10.2013
539;11203;SO71235;1;24,99;03.12.2013
539;11253;SO71296;1;24,99;04.12.2013
539;11211;SO71436;1;24,99;06.12.2013
539;11223;SO71637;1;24,99;09.12.2013
539;11501;SO72601;1;24,99;20.12.2013
539;11330;SO73049;1;24,99;26.12.2013
539;11501;SO74042;1;24,99;08.01.2014
476;11212;SO51991;1;69,99;11.02.2013
474;27502;SO51993;1;69,99;11.02.2013
475;16848;SO52040;1;69,99;12.02.2013
476;15413;SO52041;1;69,99;12.02.2013
476;15157;SO52091;1;69,99;13.02.2013
475;27415;SO52092;1;69,99;13.02.2013
476;27400;SO52184;1;69,99;15.02.2013
475;27441;SO52346;1;69,99;18.02.2013
474;16666;SO52385;1;69,99;19.02.2013
474;16005;SO52493;1;69,99;21.02.2013
474;27283;SO52495;1;69,99;21.02.2013
475;27420;SO52498;1;69,99;21.02.2013
476;28631;SO52541;1;69,99;22.02.2013
476;14359;SO52543;1;69,99;22.02.2013
474;12530;SO52797;1;69,99;27.02.2013
475;11827;SO53033;1;69,99;04.03.2013
476;28817;SO53098;1;69,99;05.03.2013
475;16846;SO53099;1;69,99;05.03.2013
475;28141;SO53151;1;69,99;06.03.2013
476;18811;SO53152;1;69,99;06.03.2013
474;11802;SO53308;1;69,99;09.03.2013
475;16841;SO53310;1;69,99;09.03.2013
474;15874;SO53418;1;69,99;11.03.2013
474;16243;SO53419;1;69,99;11.03.2013
474;18812;SO53687;1;69,99;13.03.2013
476;29005;SO53892;1;69,99;17.03.2013
475;12444;SO54000;1;69,99;19.03.2013
476;17585;SO54219;1;69,99;23.03.2013
474;27393;SO54280;1;69,99;24.03.2013
474;18826;SO54337;1;69,99;25.03.2013
476;18523;SO54555;1;69,99;29.03.2013
475;27758;SO54996;1;69,99;06.04.2013
474;27757;SO54997;1;69,99;06.04.2013
474;11498;SO55158;1;69,99;09.04.2013
474;28600;SO55350;1;69,99;11.04.2013
474;14502;SO55474;1;69,99;13.04.2013
476;18541;SO55523;1;69,99;14.04.2013
475;27437;SO55526;1;69,99;14.04.2013
474;15494;SO55633;1;69,99;16.04.2013
476;15879;SO55764;1;69,99;18.04.2013
474;14655;SO55891;1;69,99;20.04.2013
476;28589;SO55989;1;69,99;22.04.2013
474;11505;SO56084;1;69,99;24.04.2013
476;11641;SO56087;1;69,99;24.04.2013
476;15856;SO56291;1;69,99;28.04.2013
476;11808;SO56293;1;69,99;28.04.2013
476;14244;SO56399;1;69,99;30.04.2013
475;12430;SO56507;1;69,99;02.05.2013
475;28964;SO56721;1;69,99;06.05.2013
476;11698;SO56772;1;69,99;07.05.2013
475;11709;SO56773;1;69,99;07.05.2013
475;16012;SO56873;1;69,99;09.05.2013
475;11769;SO56925;1;69,99;10.05.2013
475;28035;SO56977;1;69,99;11.05.2013
475;27401;SO57211;1;69,99;12.05.2013
474;14604;SO57501;1;69,99;17.05.2013
475;11502;SO57609;1;69,99;19.05.2013
474;29037;SO57610;1;69,99;19.05.2013
475;16643;SO57919;1;69,99;25.05.2013
475;15847;SO57980;1;69,99;26.05.2013
475;29124;SO57982;1;69,99;26.05.2013
476;28976;SO57983;1;69,99;26.05.2013
476;27739;SO58044;1;69,99;27.05.2013
475;29071;SO58092;1;69,99;28.05.2013
475;27653;SO58215;1;69,99;30.05.2013
476;11841;SO58309;1;69,99;01.06.2013
476;12928;SO58437;1;69,99;03.06.2013
476;16840;SO58560;1;69,99;05.06.2013
474;27380;SO58609;1;69,99;06.06.2013
475;28767;SO58662;1;69,99;07.06.2013
476;12760;SO58733;1;69,99;08.06.2013
475;17036;SO59165;1;69,99;12.06.2013
474;12107;SO59166;1;69,99;12.06.2013
474;11091;SO59522;1;69,99;17.06.2013
474;27734;SO59523;1;69,99;17.06.2013
474;27384;SO59598;1;69,99;18.06.2013
475;28332;SO59670;1;69,99;19.06.2013
476;27419;SO59732;1;69,99;20.06.2013
476;11631;SO59852;1;69,99;22.06.2013
476;16847;SO60144;1;69,99;26.06.2013
476;11875;SO60145;1;69,99;26.06.2013
475;14291;SO60273;1;69,99;28.06.2013
476;11784;SO60478;1;69,99;01.07.2013
476;11519;SO60585;1;69,99;03.07.2013
474;15418;SO60909;1;69,99;08.07.2013
475;15748;SO60981;1;69,99;09.07.2013
474;11651;SO61055;1;69,99;10.07.2013
474;27428;SO61130;1;69,99;11.07.2013
474;11215;SO61455;1;69,99;15.07.2013
475;28342;SO61617;1;69,99;18.07.2013
476;28359;SO61687;1;69,99;19.07.2013
474;15942;SO61745;1;69,99;20.07.2013
474;28021;SO61805;1;69,99;21.07.2013
476;14455;SO61879;1;69,99;22.07.2013
474;17410;SO61934;1;69,99;23.07.2013
475;16910;SO62047;1;69,99;25.07.2013
476;11632;SO62110;1;69,99;26.07.2013
475;17422;SO62193;1;69,99;27.07.2013
475;11203;SO62256;1;69,99;28.07.2013
476;27756;SO62308;1;69,99;29.07.2013
475;14458;SO62310;1;69,99;29.07.2013
476;11500;SO62491;1;69,99;01.08.2013
474;28640;SO62649;1;69,99;04.08.2013
476;11506;SO63083;1;69,99;11.08.2013
474;15378;SO63310;1;69,99;12.08.2013
474;28986;SO63380;1;69,99;13.08.2013
476;29021;SO63448;1;69,99;14.08.2013
476;27522;SO63451;1;69,99;14.08.2013
476;27656;SO63647;1;69,99;17.08.2013
476;18382;SO63780;1;69,99;19.08.2013
476;18852;SO63845;1;69,99;20.08.2013
474;17126;SO64202;1;69,99;26.08.2013
476;11660;SO64325;1;69,99;28.08.2013
476;28996;SO64326;1;69,99;28.08.2013
474;17411;SO64636;1;69,99;01.09.2013
474;11820;SO64702;1;69,99;02.09.2013
474;12106;SO64871;1;69,99;05.09.2013
476;15943;SO64978;1;69,99;07.09.2013
476;28341;SO65043;1;69,99;08.09.2013
476;11677;SO65699;1;69,99;16.09.2013
475;12916;SO65900;1;69,99;19.09.2013
476;28045;SO65904;1;69,99;19.09.2013
475;28575;SO65972;1;69,99;20.09.2013
476;27998;SO66109;1;69,99;22.09.2013
475;16241;SO66284;1;69,99;25.09.2013
475;18078;SO66847;1;69,99;04.10.2013
475;27724;SO67103;1;69,99;08.10.2013
474;17409;SO67367;1;69,99;11.10.2013
474;11078;SO67668;1;69,99;15.10.2013
476;12532;SO67989;1;69,99;20.10.2013
474;27282;SO67990;1;69,99;20.10.2013
476;11530;SO68114;1;69,99;22.10.2013
474;18065;SO68178;1;69,99;23.10.2013
474;29351;SO68180;1;69,99;23.10.2013
476;27378;SO68363;1;69,99;26.10.2013
474;11253;SO68492;1;69,99;28.10.2013
476;28602;SO68569;1;69,99;29.10.2013
475;11640;SO68572;1;69,99;29.10.2013
476;12936;SO68700;1;69,99;31.10.2013
475;14504;SO68705;1;69,99;31.10.2013
474;11619;SO68762;1;69,99;01.11.2013
474;27402;SO68841;1;69,99;02.11.2013
476;29012;SO68976;1;69,99;04.11.2013
475;27725;SO69045;1;69,99;05.11.2013
475;11185;SO69111;1;69,99;06.11.2013
474;12895;SO69335;1;69,99;09.11.2013
476;14446;SO69337;1;69,99;09.11.2013
475;15162;SO69683;1;69,99;11.11.2013
476;15376;SO69815;1;69,99;13.11.2013
476;14480;SO69818;1;69,99;13.11.2013
475;18390;SO69889;1;69,99;14.11.2013
475;18821;SO70182;1;69,99;18.11.2013
476;28121;SO70183;1;69,99;18.11.2013
476;29104;SO70185;1;69,99;18.11.2013
476;17539;SO70270;1;69,99;19.11.2013
474;28027;SO70272;1;69,99;19.11.2013
475;11501;SO70396;1;69,99;21.11.2013
475;29197;SO70623;1;69,99;24.11.2013
475;27403;SO70892;1;69,99;28.11.2013
474;15878;SO70893;1;69,99;28.11.2013
475;27436;SO70898;1;69,99;28.11.2013
476;15974;SO71166;1;69,99;02.12.2013
476;17450;SO71517;1;69,99;07.12.2013
474;28581;SO72150;1;69,99;14.12.2013
476;18524;SO72152;1;69,99;14.12.2013
476;16380;SO72153;1;69,99;14.12.2013
475;16849;SO72295;1;69,99;16.12.2013
475;11142;SO72296;1;69,99;16.12.2013
476;28034;SO72297;1;69,99;16.12.2013
475;11019;SO72747;1;69,99;22.12.2013
474;27731;SO72877;1;69,99;24.12.2013
476;14760;SO72880;1;69,99;24.12.2013
475;28046;SO72983;1;69,99;25.12.2013
475;11661;SO73055;1;69,99;26.12.2013
476;11652;SO73207;1;69,99;28.12.2013
475;11507;SO73280;1;69,99;29.12.2013
475;16855;SO73281;1;69,99;29.12.2013
476;16837;SO73284;1;69,99;29.12.2013
476;14586;SO73532;1;69,99;01.01.2014
474;18355;SO73597;1;69,99;02.01.2014
475;16649;SO73741;1;69,99;04.01.2014
475;16646;SO73742;1;69,99;04.01.2014
476;11642;SO73819;1;69,99;05.01.2014
476;29072;SO73820;1;69,99;05.01.2014
474;28771;SO73970;1;69,99;07.01.2014
475;11738;SO74049;1;69,99;08.01.2014
476;18356;SO74169;1;69,99;10.01.2014
536;15856;SO51896;1;29,99;09.02.2013
536;11300;SO52083;1;29,99;13.02.2013
536;18677;SO52176;1;29,99;15.02.2013
536;12061;SO52381;1;29,99;19.02.2013
536;19726;SO52739;1;29,99;26.02.2013
536;11723;SO52740;1;29,99;26.02.2013
536;11922;SO52793;1;29,99;27.02.2013
536;18871;SO52981;1;29,99;03.03.2013
536;17385;SO52982;1;29,99;03.03.2013
536;12055;SO53094;1;29,99;05.03.2013
536;15974;SO53097;1;29,99;05.03.2013
536;17442;SO53255;1;29,99;08.03.2013
536;15494;SO53366;1;29,99;10.03.2013
536;12795;SO53790;1;29,99;15.03.2013
536;12444;SO53791;1;29,99;15.03.2013
536;11215;SO53838;1;29,99;16.03.2013
536;19026;SO53840;1;29,99;16.03.2013
536;11506;SO54055;1;29,99;20.03.2013
536;11711;SO54117;1;29,99;21.03.2013
536;18883;SO54273;1;29,99;24.03.2013
536;12919;SO54395;1;29,99;26.03.2013
536;18919;SO54397;1;29,99;26.03.2013
536;19001;SO54398;1;29,99;26.03.2013
536;18554;SO54549;1;29,99;29.03.2013
536;11185;SO54550;1;29,99;29.03.2013
536;19836;SO54611;1;29,99;30.03.2013
536;16005;SO54731;1;29,99;01.04.2013
536;17483;SO54783;1;29,99;02.04.2013
536;18755;SO55106;1;29,99;08.04.2013
536;12939;SO55521;1;29,99;14.04.2013
536;11661;SO55759;1;29,99;18.04.2013
536;17481;SO56040;1;29,99;23.04.2013
536;12964;SO56150;1;29,99;25.04.2013
536;19839;SO56290;1;29,99;28.04.2013
536;12530;SO56395;1;29,99;30.04.2013
536;13231;SO56716;1;29,99;06.05.2013
536;11660;SO57644;1;29,99;20.05.2013
536;17509;SO57645;1;29,99;20.05.2013
536;17686;SO57646;1;29,99;20.05.2013
536;12880;SO57914;1;29,99;25.05.2013
536;18925;SO58147;1;29,99;29.05.2013
536;19751;SO58148;1;29,99;29.05.2013
536;15418;SO58307;1;29,99;01.06.2013
536;19781;SO58374;1;29,99;02.06.2013
536;18090;SO58375;1;29,99;02.06.2013
536;11331;SO58499;1;29,99;04.06.2013
536;12944;SO58603;1;29,99;06.06.2013
536;18642;SO58857;1;29,99;10.06.2013
536;15748;SO58859;1;29,99;10.06.2013
536;12183;SO59226;1;29,99;13.06.2013
536;12140;SO59296;1;29,99;14.06.2013
536;11827;SO59355;1;29,99;15.06.2013
536;11253;SO59428;1;29,99;16.06.2013
536;11841;SO59719;1;29,99;20.06.2013
536;11502;SO59723;1;29,99;20.06.2013
536;19757;SO59724;1;29,99;20.06.2013
536;18314;SO59725;1;29,99;20.06.2013
536;11719;SO59846;1;29,99;22.06.2013
536;19399;SO59933;1;29,99;23.06.2013
536;11632;SO59998;1;29,99;24.06.2013
536;19729;SO60205;1;29,99;27.06.2013
536;18411;SO60474;1;29,99;01.07.2013
536;17551;SO60534;1;29,99;02.07.2013
536;11619;SO60580;1;29,99;03.07.2013
536;19645;SO60581;1;29,99;03.07.2013
536;17601;SO60860;1;29,99;07.07.2013
536;11652;SO60906;1;29,99;08.07.2013
536;11520;SO61126;1;29,99;11.07.2013
536;11530;SO61286;1;29,99;12.07.2013
536;12203;SO61447;1;29,99;15.07.2013
